CPU	 1	 0.033325
CPU	 3	 0.033325
CPU	 5	 0.03335
CPU	 7	 0.033325
CPU	 9	 0.033325
CPU	 11	 0.03335
CPU	 13	 0.033325
CPU	 15	 0.033325
CPU	 17	 0.03335
CPU	 19	 0.033325
CPU	 21	 0.033325
CPU	 23	 0.03335
CPU	 25	 0.05
CPU	 27	 0.033325
CPU	 29	 0.033325
CPU	 31	 0.03335
CPU	 33	 0.033325
CPU	 35	 0.016675
CPU	 37	 0.033325
CPU	 39	 0.033325
CPU	 41	 0.03335
CPU	 43	 0.033325
CPU	 45	 0.033325
CPU	 47	 0.03335
CPU	 49	 0.033325
CPU	 51	 0.033325
CPU	 53	 0.03335
CPU	 55	 0.05
CPU	 57	 0.033325
CPU	 59	 0.033325
CPU	 61	 0.03335
CPU	 63	 0.033325
CPU	 65	 0.033325
CPU	 67	 0.03335
CPU	 69	 0.033325
CPU	 71	 0.033325
CPU	 73	 0.05
CPU	 75	 0.03335
CPU	 77	 0.033325
CPU	 79	 0.05
CPU	 81	 0.033325
CPU	 83	 0.03335
CPU	 85	 0.033325
CPU	 87	 0.033325
CPU	 89	 0.03335
CPU	 91	 0.033325
CPU	 93	 0.016675
CPU	 95	 0.033325
CPU	 97	 0.033325
CPU	 99	 0.05
CPU	 101	 0.03335
CPU	 103	 0.033325
CPU	 105	 0.033325
CPU	 107	 0.03335
CPU	 109	 0.033325
CPU	 111	 0.033325
CPU	 113	 0.03335
CPU	 115	 0.03335
CPU	 117	 0.033325
CPU	 119	 0.033325
CPU	 121	 0.03335
CPU	 123	 0.05
CPU	 125	 0.033325
CPU	 127	 0.033325
CPU	 129	 0.03335
CPU	 131	 0.033325
CPU	 133	 0.033325
CPU	 135	 0.033325
CPU	 137	 0.03335
CPU	 139	 0.033325
CPU	 141	 0.033325
CPU	 143	 0.03335
CPU	 145	 0.033325
CPU	 147	 0.033325
CPU	 149	 0.016675
CPU	 151	 0.033325
CPU	 153	 0.033325
CPU	 155	 0.03335
CPU	 157	 0.033325
CPU	 159	 0.033325
CPU	 161	 0.05
CPU	 163	 0.03335
CPU	 165	 0.033325
CPU	 167	 0.033325
CPU	 169	 0.05
CPU	 171	 0.03335
CPU	 173	 0.033325
CPU	 175	 0.033325
CPU	 177	 0.03335
CPU	 179	 0.033325
CPU	 181	 0.033325
CPU	 183	 0.05
CPU	 185	 0.03335
CPU	 187	 0.033325
CPU	 189	 0.033325
CPU	 191	 0.03335
CPU	 193	 0.033325
CPU	 195	 0.033325
CPU	 197	 0.033325
CPU	 199	 0.03335
IO	 0	 616.133
IO	 2	 616.1
IO	 4	 616.067
IO	 6	 616.05
IO	 8	 616.017
IO	 10	 615.983
IO	 12	 615.95
IO	 14	 615.917
IO	 16	 615.883
IO	 18	 615.85
IO	 20	 615.817
IO	 22	 615.8
IO	 24	 615.767
IO	 26	 615.717
IO	 28	 615.683
IO	 30	 615.65
IO	 32	 615.617
IO	 34	 615.583
IO	 36	 615.567
IO	 38	 615.55
IO	 40	 615.517
IO	 42	 615.483
IO	 44	 615.45
IO	 46	 615.417
IO	 48	 615.383
IO	 50	 615.35
IO	 52	 615.317
IO	 54	 615.283
IO	 56	 615.233
IO	 58	 615.2
IO	 60	 615.183
IO	 62	 615.15
IO	 64	 615.117
IO	 66	 615.083
IO	 68	 615.05
IO	 70	 615.017
IO	 72	 614.983
IO	 74	 614.933
IO	 76	 614.9
IO	 78	 614.867
IO	 80	 614.817
IO	 82	 614.8
IO	 84	 614.767
IO	 86	 614.733
IO	 88	 614.7
IO	 90	 614.667
IO	 92	 614.633
IO	 94	 614.617
IO	 96	 614.583
IO	 98	 614.55
IO	 100	 614.5
IO	 102	 614.467
IO	 104	 614.433
IO	 106	 614.417
IO	 108	 614.383
IO	 110	 614.35
IO	 112	 614.317
IO	 114	 614.267
IO	 116	 614.233
IO	 118	 614.2
IO	 120	 614.167
IO	 122	 614.133
IO	 124	 614.083
IO	 126	 614.05
IO	 128	 614.017
IO	 130	 613.983
IO	 132	 613.933
IO	 134	 613.9
IO	 136	 613.867
IO	 138	 613.85
IO	 140	 613.817
IO	 142	 613.783
IO	 144	 613.75
IO	 146	 613.717
IO	 148	 613.683
IO	 150	 613.65
IO	 152	 613.617
IO	 154	 613.583
IO	 156	 613.55
IO	 158	 613.517
IO	 160	 613.483
IO	 162	 613.433
IO	 164	 613.4
IO	 166	 613.367
IO	 168	 613.333
IO	 170	 613.283
IO	 172	 613.25
IO	 174	 613.217
IO	 176	 613.183
IO	 178	 613.15
IO	 180	 613.117
IO	 182	 613.083
IO	 184	 613.033
IO	 186	 613
IO	 188	 612.967
IO	 190	 612.933
IO	 192	 612.9
IO	 194	 612.867
IO	 196	 612.817
IO	 198	 612.783
