IO	 66	 664.933	 0.000672948
IO	 68	 664.817	 0.00067039
IO	 70	 664.7	 0.000670929
IO	 72	 664.6	 0.00066857
IO	 74	 664.467	 0.00066859
IO	 76	 664.367	 0.000674215
IO	 78	 664.25	 0.000673007
IO	 80	 664.15	 0.000666563
IO	 82	 664.033	 0.000675202
IO	 84	 663.933	 0.000666867
IO	 86	 663.833	 0.000674042
IO	 88	 663.717	 0.000672296
IO	 90	 663.617	 0.000673852
IO	 92	 663.55	 0.000666063
IO	 94	 663.55	 0.000675583
IO	 96	 663.55	 0.000704
IO	 98	 663.417	 0.00067499
IO	 100	 663.317	 0.000673096
IO	 102	 663.217	 0.000673253
IO	 104	 663.1	 0.000666076
IO	 106	 662.983	 0.000669513
IO	 108	 662.867	 0.000673225
IO	 110	 662.75	 0.000674508
IO	 112	 662.633	 0.000672916
IO	 114	 662.517	 0.000673559
IO	 116	 662.4	 0.000673888
IO	 118	 662.283	 0.000673734
IO	 120	 662.167	 0.000674478
IO	 122	 662.05	 0.000669176
IO	 124	 661.933	 0.000668362
IO	 126	 661.783	 0.000659781
IO	 128	 661.667	 0.000673748
IO	 130	 661.55	 0.000674121
IO	 132	 661.417	 0.000672108
IO	 134	 661.3	 0.000644113
IO	 136	 661.2	 0.000672193
IO	 138	 661.067	 0.00067568
IO	 140	 660.95	 0.00067276
IO	 142	 660.833	 0.000676293
IO	 144	 660.717	 0.000672925
IO	 146	 660.6	 0.000670122
IO	 148	 660.483	 0.000675365
IO	 150	 660.367	 0.000662996
IO	 152	 660.25	 0.00067571
IO	 154	 660.133	 0.00067322
IO	 156	 660.017	 0.000670424
IO	 158	 659.9	 0.000670387
IO	 160	 659.8	 0.000664902
IO	 162	 659.683	 0.000673613
IO	 164	 659.567	 0.000666015
IO	 166	 659.45	 0.000669691
IO	 168	 659.333	 0.000666393
IO	 170	 659.25	 0.000674982
IO	 172	 659.133	 0.000666347
IO	 174	 659.017	 0.000667123
IO	 176	 658.883	 0.000670113
IO	 178	 658.767	 0.000671932
IO	 180	 658.65	 0.00067123
IO	 182	 658.55	 0.000666737
IO	 184	 658.433	 0.000671938
IO	 186	 658.317	 0.000668113
IO	 188	 658.217	 0.000672079
IO	 190	 658.1	 0.000674906
IO	 192	 657.983	 0.000673868
IO	 194	 657.867	 0.000665826
IO	 196	 657.75	 0.000674194
IO	 198	 657.633	 0.000665651
CPU	 1	 0.25	 0.02
CPU	 3	 0.183325	 0.0232
CPU	 5	 0.233325	 0.0085
CPU	 7	 0.25	 0.0185
CPU	 9	 0.23335	 0.0055
CPU	 11	 0.183325	 0.0241667
CPU	 13	 0.233325	 0.0075
CPU	 15	 0.23335	 0.004
CPU	 17	 0.16665	 0.016
CPU	 19	 0.216675	 0.0005
CPU	 21	 0.233325	 0.0035
CPU	 23	 0.183325	 0.025
CPU	 25	 0.266675	 0.0195
CPU	 27	 0.216675	 0.004
CPU	 29	 0.25	 0.0205
CPU	 31	 0.25	 0.012
CPU	 33	 0.25	 0.009
CPU	 35	 0.16665	 0.018
CPU	 37	 0.23335	 0.011
CPU	 39	 0.2	 0.0232
CPU	 41	 0.233325	 0.0105
CPU	 43	 0.183325	 0.0215
CPU	 45	 0.2	 0.011
CPU	 47	 0.216675	 0.0015
CPU	 49	 0.25	 0.018
IO	 0	 158.633	 0.000118585
IO	 2	 158.383	 0.000119166
IO	 4	 158.2	 0.000117393
IO	 6	 157.967	 0.00011743
IO	 8	 157.717	 9.83907e-05
IO	 10	 157.483	 0.00011534
IO	 12	 157.3	 0.000112459
IO	 14	 157.067	 0.000113076
IO	 16	 156.833	 0.000117883
IO	 18	 156.667	 0.000111682
IO	 20	 156.45	 0.000114508
IO	 22	 156.217	 0.000115064
IO	 24	 156.033	 0.000116807
IO	 26	 155.767	 0.000113719
IO	 28	 155.55	 0.000113234
IO	 30	 155.3	 0.000116581
IO	 32	 155.05	 0.000115994
IO	 34	 154.8	 0.000115589
IO	 36	 154.633	 0.000117613
IO	 38	 154.4	 0.000110855
IO	 40	 154.2	 0.00011478
IO	 42	 153.967	 0.000118269
IO	 44	 153.783	 0.0001113
IO	 46	 153.583	 0.000115733
IO	 48	 153.367	 0.000119106
