CPU	 197	 0.116675	 0.0052
CPU	 199	 0.1	 0.0115714
IO	 0	 615.533	 0.000475556
IO	 2	 615.317	 0.000475548
IO	 4	 615.1	 0.000475316
IO	 6	 614.833	 0.000475103
IO	 8	 614.567	 0.00047486
IO	 10	 614.367	 0.000474623
IO	 12	 614.15	 0.000474426
IO	 14	 613.883	 0.000474228
IO	 16	 613.617	 0.000473981
IO	 18	 613.35	 0.00047371
IO	 20	 613.133	 0.000473446
IO	 22	 612.9	 0.000473245
IO	 24	 612.667	 0.000473008
IO	 26	 612.417	 0.000472795
IO	 28	 612.333	 0.000472572
IO	 30	 612.217	 0.000472472
IO	 32	 612.1	 0.000472356
IO	 34	 611.983	 0.000472264
IO	 36	 611.883	 0.000472149
IO	 38	 611.75	 0.000472041
IO	 40	 611.65	 0.000471933
IO	 42	 611.533	 0.000471833
IO	 44	 611.433	 0.00047172
IO	 46	 611.333	 0.00047161
IO	 48	 611.217	 0.000471526
IO	 50	 611.1	 0.000471417
IO	 52	 611	 0.000471313
IO	 54	 610.883	 0.000471207
IO	 56	 610.8	 0.000471104
IO	 58	 610.683	 0.000471005
IO	 60	 610.567	 0.000470903
IO	 62	 610.433	 0.000470786
IO	 64	 610.333	 0.000470677
IO	 66	 610.2	 0.000470555
IO	 68	 610.1	 0.000470441
IO	 70	 609.983	 0.000470337
IO	 72	 609.883	 0.000470237
IO	 74	 609.783	 0.000470146
IO	 76	 609.667	 0.000470024
IO	 78	 609.55	 0.000469918
IO	 80	 609.433	 0.000469807
IO	 82	 609.333	 0.000469705
IO	 84	 609.233	 0.000469605
IO	 86	 609.117	 0.000469496
IO	 88	 609	 0.000469393
IO	 90	 608.883	 0.000469297
IO	 92	 608.783	 0.000469178
IO	 94	 608.683	 0.000469076
IO	 96	 608.567	 0.000468983
IO	 98	 608.467	 0.000468876
IO	 100	 608.367	 0.000468785
IO	 102	 608.25	 0.000468668
IO	 104	 608.117	 0.00046856
IO	 106	 608.017	 0.000468448
IO	 108	 607.917	 0.000468348
IO	 110	 607.783	 0.000468243
IO	 112	 607.683	 0.000468114
IO	 114	 607.55	 0.00046802
IO	 116	 607.433	 0.000467907
IO	 118	 607.333	 0.000467803
IO	 120	 607.233	 0.000467696
IO	 122	 607.117	 0.000467591
IO	 124	 607	 0.000467472
IO	 126	 606.867	 0.000467361
IO	 128	 606.75	 0.000467251
IO	 130	 606.633	 0.000467136
IO	 132	 606.533	 0.00046703
IO	 134	 606.417	 0.000466922
IO	 136	 606.283	 0.000466805
IO	 138	 606.167	 0.000466693
IO	 140	 606.067	 0.00046658
IO	 142	 605.95	 0.000466449
IO	 144	 605.833	 0.000466345
IO	 146	 605.717	 0.000466231
IO	 148	 605.6	 0.000466123
IO	 150	 605.467	 0.000465992
IO	 152	 605.367	 0.000465894
IO	 154	 605.233	 0.00046579
IO	 156	 605.117	 0.00046566
IO	 158	 604.983	 0.000465548
IO	 160	 604.867	 0.000465424
IO	 162	 604.733	 0.000465303
IO	 164	 604.617	 0.000465189
IO	 166	 604.5	 0.000465075
IO	 168	 604.417	 0.000464963
IO	 170	 604.283	 0.000464867
IO	 172	 604.15	 0.000464742
IO	 174	 604.033	 0.000464622
IO	 176	 603.9	 0.000464501
IO	 178	 603.767	 0.000464381
IO	 180	 603.65	 0.000464255
IO	 182	 603.517	 0.00046414
IO	 184	 603.4	 0.000464023
IO	 186	 603.283	 0.000463897
IO	 188	 603.133	 0.000463787
IO	 190	 603.017	 0.000463658
IO	 192	 602.883	 0.00046355
IO	 194	 602.767	 0.000463405
IO	 196	 602.65	 0.00046331
IO	 198	 602.533	 0.000463187
CPU	 1	 0.133325	 0.0141667
CPU	 3	 0.116675	 0.005
CPU	 5	 0.166675	 0.0168
CPU	 7	 0.16665	 0.0171667
CPU	 9	 0.15	 0.0221667
CPU	 11	 0.15	 0.0118
CPU	 13	 0.18335	 0.0205
CPU	 15	 0.166675	 0.0188
CPU	 17	 0.25	 0.017
CPU	 19	 0.2	 0.0228333
CPU	 21	 0.116675	 0.00683333
CPU	 23	 0.15	 0.0236
CPU	 25	 0.15	 0.0145
CPU	 27	 0.15	 0.0094
CPU	 29	 0.16665	 0.0158
CPU	 31	 0.15	 0.015
CPU	 33	 0.133325	 0.0055
CPU	 35	 0.2	 0.0218
CPU	 37	 0.2	 0.024
CPU	 39	 0.183325	 0.0202
CPU	 41	 0.13335	 0.0222
CPU	 43	 0.15	 0.0103333
CPU	 45	 0.116675	 0.0065
CPU	 47	 0.1	 0.0054
CPU	 49	 0.133325	 0.0118333
IO	 0	 96.3	 9.2495e-05
IO	 2	 96.1667	 9.24929e-05
IO	 4	 96.05	 9.23604e-05
IO	 6	 95.8833	 9.22531e-05
IO	 8	 95.7167	 9.21108e-05
IO	 10	 95.5667	 9.19595e-05
IO	 12	 95.4167	 9.18139e-05
IO	 14	 95.2333	 9.16509e-05
IO	 16	 95.05	 9.14762e-05
IO	 18	 94.8	 9.13044e-05
IO	 20	 94.6	 9.10746e-05
IO	 22	 94.4833	 9.08876e-05
IO	 24	 94.3333	 9.07673e-05
IO	 26	 94.1833	 9.06191e-05
IO	 28	 94.0333	 9.04832e-05
IO	 30	 93.8667	 9.03468e-05
IO	 32	 93.7	 9.01741e-05
IO	 34	 93.5667	 9.00331e-05
IO	 36	 93.3667	 8.99108e-05
IO	 38	 93.1667	 8.96987e-05
IO	 40	 92.9667	 8.95066e-05
IO	 42	 92.8333	 8.93225e-05
IO	 44	 92.6667	 8.91864e-05
IO	 46	 92.55	 8.90462e-05
IO	 48	 92.4333	 8.89248e-05
